"Region","Method","Year","Month","Value"
"Dorothyville","Depo Provera (DMPA)",2015,"October",11952
"Dorothyville","Depo Provera (DMPA)",2015,"November",11559
"Dorothyville","Depo Provera (DMPA)",2015,"December",12133
"Dorothyville","EC",2015,"January",0
"Dorothyville","EC",2015,"February",0
"Dorothyville","EC",2015,"March",0
"Dorothyville","EC",2015,"April",0
"Dorothyville","EC",2015,"May",0
"Dorothyville","EC",2015,"June",0
"Dorothyville","EC",2015,"July",0
"Dorothyville","EC",2015,"August",0
"Dorothyville","EC",2015,"September",0
"Dorothyville","EC",2015,"October",0
"Dorothyville","EC",2015,"November",0
"Dorothyville","EC",2015,"December",0
"Dorothyville","Female Condom",2015,"January",1136
"Dorothyville","Female Condom",2015,"February",1232
"Dorothyville","Female Condom",2015,"March",1152
"Dorothyville","Female Condom",2015,"April",1204
"Dorothyville","Female Condom",2015,"May",1127
"Dorothyville","Female Condom",2015,"June",1223
"Dorothyville","Female Condom",2015,"July",1155
"Dorothyville","Female Condom",2015,"August",1186
"Dorothyville","Female Condom",2015,"September",1207
"Dorothyville","Female Condom",2015,"October",1174
"Dorothyville","Female Condom",2015,"November",1214
"Dorothyville","Female Condom",2015,"December",1146
"Dorothyville","Implanon",2015,"January",0
"Dorothyville","Implanon",2015,"February",0
"Dorothyville","Implanon",2015,"March",0
"Dorothyville","Implanon",2015,"April",0
"Dorothyville","Implanon",2015,"May",0
"Dorothyville","Implanon",2015,"June",0
"Dorothyville","Implanon",2015,"July",0
"Dorothyville","Implanon",2015,"August",0
"Dorothyville","Implanon",2015,"September",0
"Dorothyville","Implanon",2015,"October",0
"Dorothyville","Implanon",2015,"November",0
"Dorothyville","Implanon",2015,"December",0
"Dorothyville","Jadelle",2015,"January",623
"Dorothyville","Jadelle",2015,"February",652
"Dorothyville","Jadelle",2015,"March",623
"Dorothyville","Jadelle",2015,"April",645
"Dorothyville","Jadelle",2015,"May",607
"Dorothyville","Jadelle",2015,"June",616
"Dorothyville","Jadelle",2015,"July",624
"Dorothyville","Jadelle",2015,"August",610
"Dorothyville","Jadelle",2015,"September",645
"Dorothyville","Jadelle",2015,"October",661
"Dorothyville","Jadelle",2015,"November",658
"Dorothyville","Jadelle",2015,"December",644
"Dorothyville","LAM",2015,"January",0
"Dorothyville","LAM",2015,"February",0
"Dorothyville","LAM",2015,"March",0
"Dorothyville","LAM",2015,"April",0
"Dorothyville","LAM",2015,"May",0
"Dorothyville","LAM",2015,"June",0
"Dorothyville","LAM",2015,"July",0
"Dorothyville","LAM",2015,"August",0
"Dorothyville","LAM",2015,"September",0
"Dorothyville","LAM",2015,"October",0
"Dorothyville","LAM",2015,"November",0
"Dorothyville","LAM",2015,"December",0
"Dorothyville","LNG-IUS",2015,"January",0
"Dorothyville","LNG-IUS",2015,"February",0
"Dorothyville","LNG-IUS",2015,"March",0
"Dorothyville","LNG-IUS",2015,"April",0
"Dorothyville","LNG-IUS",2015,"May",0
"Dorothyville","LNG-IUS",2015,"June",0
"Dorothyville","LNG-IUS",2015,"July",0
"Dorothyville","LNG-IUS",2015,"August",0
"Dorothyville","LNG-IUS",2015,"September",0
"Dorothyville","LNG-IUS",2015,"October",0
"Dorothyville","LNG-IUS",2015,"November",0
"Dorothyville","LNG-IUS",2015,"December",0
"Dorothyville","Lunelle",2015,"January",0
"Dorothyville","Lunelle",2015,"February",0
"Dorothyville","Lunelle",2015,"March",0
"Dorothyville","Lunelle",2015,"April",0
"Dorothyville","Lunelle",2015,"May",0
"Dorothyville","Lunelle",2015,"June",0
"Dorothyville","Lunelle",2015,"July",0
"Dorothyville","Lunelle",2015,"August",0
"Dorothyville","Lunelle",2015,"September",0
"Dorothyville","Lunelle",2015,"October",0
"Dorothyville","Lunelle",2015,"November",0
"Dorothyville","Lunelle",2015,"December",0
"Dorothyville","Male Condom",2015,"January",57664
"Dorothyville","Male Condom",2015,"February",56761
"Dorothyville","Male Condom",2015,"March",59062
"Dorothyville","Male Condom",2015,"April",55742
"Dorothyville","Male Condom",2015,"May",61017
"Dorothyville","Male Condom",2015,"June",55560
"Dorothyville","Male Condom",2015,"July",59816
"Dorothyville","Male Condom",2015,"August",57514
"Dorothyville","Male Condom",2015,"September",60835
"Dorothyville","Male Condom",2015,"October",58913
"Dorothyville","Male Condom",2015,"November",58039
"Dorothyville","Male Condom",2015,"December",58538
"Dorothyville","Noristerat (NET-En)",2015,"January",0
"Dorothyville","Noristerat (NET-En)",2015,"February",0
"Dorothyville","Noristerat (NET-En)",2015,"March",0
"Dorothyville","Noristerat (NET-En)",2015,"April",0
"Dorothyville","Noristerat (NET-En)",2015,"May",0
"Dorothyville","Noristerat (NET-En)",2015,"June",0
"Dorothyville","Noristerat (NET-En)",2015,"July",0
"Dorothyville","Noristerat (NET-En)",2015,"August",0
"Dorothyville","Noristerat (NET-En)",2015,"September",0
"Dorothyville","Noristerat (NET-En)",2015,"October",0
"Dorothyville","Noristerat (NET-En)",2015,"November",0
"Dorothyville","Noristerat (NET-En)",2015,"December",0
"Dorothyville","Other Injectable",2015,"January",0
"Dorothyville","Other Injectable",2015,"February",0
"Dorothyville","Other Injectable",2015,"March",0
"Dorothyville","Other Injectable",2015,"April",0
"Dorothyville","Other Injectable",2015,"May",0
"Dorothyville","Other Injectable",2015,"June",0
"Dorothyville","Other Injectable",2015,"July",0
"Dorothyville","Other Injectable",2015,"August",0
"Dorothyville","Other Injectable",2015,"September",0
"Dorothyville","Other Injectable",2015,"October",0
"Dorothyville","Other Injectable",2015,"November",0
"Dorothyville","Other Injectable",2015,"December",0
"Dorothyville","Other OC Pill",2015,"January",0
"Dorothyville","Other OC Pill",2015,"February",0
"Dorothyville","Other OC Pill",2015,"March",0
"Dorothyville","Other OC Pill",2015,"April",0
"Dorothyville","Other OC Pill",2015,"May",0
"Dorothyville","Other OC Pill",2015,"June",0
"Dorothyville","Other OC Pill",2015,"July",0
"Dorothyville","Other OC Pill",2015,"August",0
"Dorothyville","Other OC Pill",2015,"September",0
"Dorothyville","Other OC Pill",2015,"October",0
"Dorothyville","Other OC Pill",2015,"November",0
"Dorothyville","Other OC Pill",2015,"December",0
"Dorothyville","Progestin only (POP)",2015,"January",0
"Dorothyville","Progestin only (POP)",2015,"February",0
"Dorothyville","Progestin only (POP)",2015,"March",0
"Dorothyville","Progestin only (POP)",2015,"April",0
"Dorothyville","Progestin only (POP)",2015,"May",0
"Dorothyville","Progestin only (POP)",2015,"June",0
"Dorothyville","Progestin only (POP)",2015,"July",0
"Dorothyville","Progestin only (POP)",2015,"August",0
"Dorothyville","Progestin only (POP)",2015,"September",0
"Dorothyville","Progestin only (POP)",2015,"October",0
"Dorothyville","Progestin only (POP)",2015,"November",0
"Dorothyville","Progestin only (POP)",2015,"December",0
"Dorothyville","Sayana Press",2015,"January",0
"Dorothyville","Sayana Press",2015,"February",0
"Dorothyville","Sayana Press",2015,"March",0
"Dorothyville","Sayana Press",2015,"April",0
"Dorothyville","Sayana Press",2015,"May",0
"Dorothyville","Sayana Press",2015,"June",0
"Dorothyville","Sayana Press",2015,"July",0
"Dorothyville","Sayana Press",2015,"August",0
"Dorothyville","Sayana Press",2015,"September",0
"Dorothyville","Sayana Press",2015,"October",0
"Dorothyville","Sayana Press",2015,"November",0
"Dorothyville","Sayana Press",2015,"December",0
"Dorothyville","SDM (Standard Days)",2015,"January",0
"Dorothyville","SDM (Standard Days)",2015,"February",0
"Dorothyville","SDM (Standard Days)",2015,"March",0
"Dorothyville","SDM (Standard Days)",2015,"April",0
"Dorothyville","SDM (Standard Days)",2015,"May",0
"Dorothyville","SDM (Standard Days)",2015,"June",0
"Dorothyville","SDM (Standard Days)",2015,"July",0
"Dorothyville","SDM (Standard Days)",2015,"August",0
"Dorothyville","SDM (Standard Days)",2015,"September",0
"Dorothyville","SDM (Standard Days)",2015,"October",0
"Dorothyville","SDM (Standard Days)",2015,"November",0
"Dorothyville","SDM (Standard Days)",2015,"December",0
"Dorothyville","Sino-Implant",2015,"January",0
"Dorothyville","Sino-Implant",2015,"February",0
"Dorothyville","Sino-Implant",2015,"March",0
"Dorothyville","Sino-Implant",2015,"April",0
"Dorothyville","Sino-Implant",2015,"May",0
"Dorothyville","Sino-Implant",2015,"June",0
"Dorothyville","Sino-Implant",2015,"July",0
"Dorothyville","Sino-Implant",2015,"August",0
"Dorothyville","Sino-Implant",2015,"September",0
"Dorothyville","Sino-Implant",2015,"October",0
"Dorothyville","Sino-Implant",2015,"November",0
"Dorothyville","Sino-Implant",2015,"December",0
"Dorothyville","Spermicides",2015,"January",0
"Dorothyville","Spermicides",2015,"February",0
"Dorothyville","Spermicides",2015,"March",0
"Dorothyville","Spermicides",2015,"April",0
"Dorothyville","Spermicides",2015,"May",0
"Dorothyville","Spermicides",2015,"June",0
"Dorothyville","Spermicides",2015,"July",0
"Dorothyville","Spermicides",2015,"August",0
"Dorothyville","Spermicides",2015,"September",0
"Dorothyville","Spermicides",2015,"October",0
"Dorothyville","Spermicides",2015,"November",0
"Dorothyville","Spermicides",2015,"December",0
"Dorothyville","Tubal Ligation (F)",2015,"January",2
"Dorothyville","Tubal Ligation (F)",2015,"February",2
"Dorothyville","Tubal Ligation (F)",2015,"March",2
"Dorothyville","Tubal Ligation (F)",2015,"April",2
"Dorothyville","Tubal Ligation (F)",2015,"May",2
"Dorothyville","Tubal Ligation (F)",2015,"June",2
"Dorothyville","Tubal Ligation (F)",2015,"July",2
"Dorothyville","Tubal Ligation (F)",2015,"August",2
"Dorothyville","Tubal Ligation (F)",2015,"September",2
"Dorothyville","Tubal Ligation (F)",2015,"October",2
"Dorothyville","Tubal Ligation (F)",2015,"November",2
"Dorothyville","Tubal Ligation (F)",2015,"December",2
"Dorothyville","Vaginal barrier",2015,"January",0
"Dorothyville","Vaginal barrier",2015,"February",0
"Dorothyville","Vaginal barrier",2015,"March",0
"Dorothyville","Vaginal barrier",2015,"April",0
"Dorothyville","Vaginal barrier",2015,"May",0
"Dorothyville","Vaginal barrier",2015,"June",0
"Dorothyville","Vaginal barrier",2015,"July",0
"Dorothyville","Vaginal barrier",2015,"August",0
"Dorothyville","Vaginal barrier",2015,"September",0
"Dorothyville","Vaginal barrier",2015,"October",0
"Dorothyville","Vaginal barrier",2015,"November",0
"Dorothyville","Vaginal barrier",2015,"December",0
"Dorothyville","Vasectomy (M)",2015,"January",0
"Dorothyville","Vasectomy (M)",2015,"February",0
"Dorothyville","Vasectomy (M)",2015,"March",0
"Dorothyville","Vasectomy (M)",2015,"April",0
"Dorothyville","Vasectomy (M)",2015,"May",0
"Dorothyville","Vasectomy (M)",2015,"June",0
"Dorothyville","Vasectomy (M)",2015,"July",0
"Dorothyville","Vasectomy (M)",2015,"August",0
"Dorothyville","Vasectomy (M)",2015,"September",0
"Dorothyville","Vasectomy (M)",2015,"October",0
"Dorothyville","Vasectomy (M)",2015,"November",0
"Dorothyville","Vasectomy (M)",2015,"December",0
"Dorothyville","Combined Oral (COC)",2016,"January",47104
"Dorothyville","Combined Oral (COC)",2016,"February",47112
"Dorothyville","Combined Oral (COC)",2016,"March",50746
"Dorothyville","Combined Oral (COC)",2016,"April",50738
"Dorothyville","Combined Oral (COC)",2016,"May",49034
"Dorothyville","Combined Oral (COC)",2016,"June",49302
"Dorothyville","Combined Oral (COC)",2016,"July",48816
"Dorothyville","Combined Oral (COC)",2016,"August",51274
"Dorothyville","Combined Oral (COC)",2016,"September",50976
"Dorothyville","Combined Oral (COC)",2016,"October",46874
"Dorothyville","Combined Oral (COC)",2016,"November",46575
"Dorothyville","Combined Oral (COC)",2016,"December",48548
"Dorothyville","Copper- T 380-A IUD",2016,"January",4326
"Dorothyville","Copper- T 380-A IUD",2016,"February",4649
"Dorothyville","Copper- T 380-A IUD",2016,"March",4498
"Dorothyville","Copper- T 380-A IUD",2016,"April",4675
"Dorothyville","Copper- T 380-A IUD",2016,"May",4457
"Dorothyville","Copper- T 380-A IUD",2016,"June",4441
"Dorothyville","Copper- T 380-A IUD",2016,"July",4290
"Dorothyville","Copper- T 380-A IUD",2016,"August",4482
"Dorothyville","Copper- T 380-A IUD",2016,"September",4264
"Dorothyville","Copper- T 380-A IUD",2016,"October",4612
"Dorothyville","Copper- T 380-A IUD",2016,"November",4405
"Dorothyville","Copper- T 380-A IUD",2016,"December",4534
"Dorothyville","Depo Provera (DMPA)",2016,"January",80513
"Dorothyville","Depo Provera (DMPA)",2016,"February",75747
"Dorothyville","Depo Provera (DMPA)",2016,"March",78771
"Dorothyville","Depo Provera (DMPA)",2016,"April",77137
"Dorothyville","Depo Provera (DMPA)",2016,"May",79123
"Dorothyville","Depo Provera (DMPA)",2016,"June",77489
"Dorothyville","Depo Provera (DMPA)",2016,"July",74225
"Dorothyville","Depo Provera (DMPA)",2016,"August",76289
"Dorothyville","Depo Provera (DMPA)",2016,"September",79447
"Dorothyville","Depo Provera (DMPA)",2016,"October",76812
"Dorothyville","Depo Provera (DMPA)",2016,"November",82034
"Dorothyville","Depo Provera (DMPA)",2016,"December",79970
"Dorothyville","EC",2016,"January",0
"Dorothyville","EC",2016,"February",0
"Dorothyville","EC",2016,"March",0
"Dorothyville","EC",2016,"April",0
"Dorothyville","EC",2016,"May",0
"Dorothyville","EC",2016,"June",0
"Dorothyville","EC",2016,"July",0
"Dorothyville","EC",2016,"August",0
"Dorothyville","EC",2016,"September",0
"Dorothyville","EC",2016,"October",0
"Dorothyville","EC",2016,"November",0
"Dorothyville","EC",2016,"December",0
"Dorothyville","Female Condom",2016,"January",24049
"Dorothyville","Female Condom",2016,"February",23313
"Dorothyville","Female Condom",2016,"March",22751
"Dorothyville","Female Condom",2016,"April",24627
"Dorothyville","Female Condom",2016,"May",24402
"Dorothyville","Female Condom",2016,"June",23817
"Dorothyville","Female Condom",2016,"July",22627
"Dorothyville","Female Condom",2016,"August",23560
"Dorothyville","Female Condom",2016,"September",22976
"Dorothyville","Female Condom",2016,"October",24750
"Dorothyville","Female Condom",2016,"November",23329
"Dorothyville","Female Condom",2016,"December",24065
"Dorothyville","Implanon",2016,"January",12910
"Dorothyville","Implanon",2016,"February",12645
"Dorothyville","Implanon",2016,"March",12812
"Dorothyville","Implanon",2016,"April",12779
"Dorothyville","Implanon",2016,"May",12049
"Dorothyville","Implanon",2016,"June",12719
"Dorothyville","Implanon",2016,"July",12528
"Dorothyville","Implanon",2016,"August",13198
"Dorothyville","Implanon",2016,"September",12602
"Dorothyville","Implanon",2016,"October",12337
"Dorothyville","Implanon",2016,"November",12468
"Dorothyville","Implanon",2016,"December",12435
"Dorothyville","Jadelle",2016,"January",787
"Dorothyville","Jadelle",2016,"February",753
"Dorothyville","Jadelle",2016,"March",763
"Dorothyville","Jadelle",2016,"April",758
"Dorothyville","Jadelle",2016,"May",719
"Dorothyville","Jadelle",2016,"June",720
"Dorothyville","Jadelle",2016,"July",753
"Dorothyville","Jadelle",2016,"August",786
"Dorothyville","Jadelle",2016,"September",740
"Dorothyville","Jadelle",2016,"October",743
"Dorothyville","Jadelle",2016,"November",766
"Dorothyville","Jadelle",2016,"December",748
"Dorothyville","LAM",2016,"January",0
"Dorothyville","LAM",2016,"February",0
"Dorothyville","LAM",2016,"March",0
"Dorothyville","LAM",2016,"April",0
"Dorothyville","LAM",2016,"May",0
"Dorothyville","LAM",2016,"June",0
"Dorothyville","LAM",2016,"July",0
"Dorothyville","LAM",2016,"August",0
"Dorothyville","LAM",2016,"September",0
"Dorothyville","LAM",2016,"October",0
"Dorothyville","LAM",2016,"November",0
"Dorothyville","LAM",2016,"December",0
"Dorothyville","LNG-IUS",2016,"January",0
"Dorothyville","LNG-IUS",2016,"February",0
"Dorothyville","LNG-IUS",2016,"March",0
"Dorothyville","LNG-IUS",2016,"April",0
"Dorothyville","LNG-IUS",2016,"May",0
"Dorothyville","LNG-IUS",2016,"June",0
"Dorothyville","LNG-IUS",2016,"July",0
"Dorothyville","LNG-IUS",2016,"August",0
"Dorothyville","LNG-IUS",2016,"September",0
"Dorothyville","LNG-IUS",2016,"October",0
"Dorothyville","LNG-IUS",2016,"November",0
"Dorothyville","LNG-IUS",2016,"December",0
"Dorothyville","Lunelle",2016,"January",0
"Dorothyville","Lunelle",2016,"February",0
"Dorothyville","Lunelle",2016,"March",0
"Dorothyville","Lunelle",2016,"April",0
"Dorothyville","Lunelle",2016,"May",0
"Dorothyville","Lunelle",2016,"June",0
"Dorothyville","Lunelle",2016,"July",0
"Dorothyville","Lunelle",2016,"August",0
"Dorothyville","Lunelle",2016,"September",0
"Dorothyville","Lunelle",2016,"October",0
"Dorothyville","Lunelle",2016,"November",0
"Dorothyville","Lunelle",2016,"December",0
"Dorothyville","Male Condom",2016,"January",380385
